date,Power_kW,temp_C,HR,windSpeed_m/s,windGust_m/s,pres_mbar,solarRad_W/m2,rain_mm/h,rain_day
2018-07-19 02:00:00,104.834989,29.23,17.37,0.0,0.0,1015.0,3.64,0.0,0.0
2018-07-19 03:00:00,106.0657995,28.08,14.77,0.0,0.0,1016.0,1.88,0.0,0.0
2018-07-19 04:00:00,107.105641,27.96,12.8,0.0,0.0,1016.0,1.85,0.0,0.0
2018-07-19 05:00:00,102.198131,27.73,12.54,0.0,0.0,1016.0,1.86,0.0,0.0
2018-07-19 06:00:00,115.422625,27.87,14.34,0.0,0.0,1016.0,2.06,0.0,0.0
2018-07-19 07:00:00,308.753173,27.99,16.93,0.0,0.0,1015.17,3.29,0.0,0.0
2018-07-19 08:00:00,359.9387645,27.93,19.42,0.0,0.0,1015.0,5.43,0.0,0.0
2018-07-19 09:00:00,307.962203,27.71,22.33,0.0,0.0,1014.5,4.98,0.0,0.0
2018-07-19 10:00:00,363.6349105,26.67,24.73,0.0,0.0,1014.42,5.57,0.0,0.0
2018-07-19 11:00:00,376.964503,25.12,28.74,0.0,0.0,1015.0,4.77,0.0,0.0
2018-07-19 12:00:00,370.9297515,22.45,49.08,0.0,0.0,1015.42,18.34,0.0,0.0
2018-07-19 13:00:00,375.7507355,22.39,45.32,0.0,0.0,1016.0,126.17,0.0,0.0
2018-07-19 14:00:00,419.7880995,23.61,46.19,0.0,0.0,1016.5,317.03,0.0,0.0
2018-07-19 15:00:00,452.437025,26.31,35.34,0.0,0.0,1017.0,507.64,0.0,0.0
2018-07-19 16:00:00,427.437566,27.28,33.65,0.0,0.0,1017.0,673.96,0.0,0.0
2018-07-19 17:00:00,375.7896285,27.09,30.88,0.0,0.0,1017.0,804.92,0.0,0.0
2018-07-19 18:00:00,306.391625,27.11,30.66,0.0,0.0,1017.0,878.0,0.0,0.0
2018-07-19 19:00:00,187.2695765,26.89,30.79,0.0,0.0,1017.0,894.17,0.0,0.0
2018-07-19 20:00:00,144.373875,27.11,30.45,0.0,0.0,1016.83,855.0,0.0,0.0
2018-07-19 21:00:00,116.495897,27.13,30.15,0.0,0.0,1016.0,755.16,0.0,0.0
2018-07-19 22:00:00,114.9674895,27.06,30.24,0.0,0.0,1015.83,604.26,0.0,0.0
2018-07-19 23:00:00,108.4706105,26.83,29.61,0.0,0.0,1015.0,415.04,0.0,0.0
2018-07-20 00:00:00,106.29151,26.59,30.71,0.0,0.0,1014.83,215.26,0.0,0.0
2018-07-20 01:00:00,110.1172265,26.04,34.89,0.0,0.0,1015.0,49.41,0.0,0.0
2018-07-20 02:00:00,102.4889545,25.64,35.15,0.0,0.0,1015.0,7.32,0.0,0.0
2018-07-20 03:00:00,109.0644935,25.72,30.73,0.0,0.0,1015.0,4.89,0.0,0.0
2018-07-20 04:00:00,103.229888,25.74,29.43,0.0,0.0,1015.0,6.16,0.0,0.0
2018-07-20 05:00:00,111.4513875,24.26,41.25,0.0,0.0,1015.0,7.93,0.0,0.0
2018-07-20 06:00:00,114.810825,24.85,37.49,0.0,0.0,1015.0,7.09,0.0,0.0
2018-07-20 07:00:00,144.1542825,23.92,40.11,0.0,0.0,1015.0,5.63,0.0,0.0
2018-07-20 08:00:00,180.6704395,23.69,38.87,0.0,0.0,1015.0,6.89,0.0,0.0
2018-07-20 09:00:00,209.6264965,22.65,41.94,0.0,0.0,1014.75,6.42,0.0,0.0
2018-07-20 10:00:00,242.218175,23.37,37.97,0.0,0.0,1014.08,8.22,0.0,0.0
2018-07-20 11:00:00,305.8250545,23.54,36.85,0.0,0.0,1014.58,6.56,0.0,0.0
2018-07-20 12:00:00,381.7240885,23.11,38.36,0.0,0.0,1015.0,13.2,0.0,0.0
2018-07-20 13:00:00,368.6385605,22.69,48.87,0.0,0.0,1015.0,128.39,0.0,0.0
2018-07-20 14:00:00,370.019699,23.43,49.63,0.0,0.0,1015.08,313.95,0.0,0.0
2018-07-20 15:00:00,373.9409,24.58,47.8,0.0,0.0,1015.0,509.62,0.0,0.0
2018-07-20 16:00:00,370.678695,25.34,46.03,0.0,0.0,1015.75,679.35,0.0,0.0
2018-07-20 17:00:00,347.328911,25.22,46.62,0.0,0.0,1015.08,802.92,0.0,0.0
2018-07-20 18:00:00,275.7651355,25.24,42.95,0.0,0.0,1015.0,877.0,0.0,0.0
2018-07-20 19:00:00,165.3264955,26.47,35.75,0.0,0.0,1015.0,889.75,0.0,0.0
2018-07-20 20:00:00,138.0118105,26.46,33.01,0.0,0.0,1014.0,848.83,0.0,0.0
2018-07-20 21:00:00,117.689781,27.33,32.35,0.0,0.0,1014.0,750.87,0.0,0.0
2018-07-20 22:00:00,108.405716,27.55,30.88,0.0,0.0,1014.0,599.78,0.0,0.0
2018-07-20 23:00:00,107.6403105,26.66,36.29,0.0,0.0,1013.92,407.37,0.0,0.0
2018-07-21 00:00:00,108.085395,27.79,29.86,0.0,0.0,1013.83,209.62,0.0,0.0
2018-07-21 01:00:00,107.4170035,26.89,24.56,0.0,0.0,1014.0,50.59,0.0,0.0
2018-07-21 02:00:00,100.720634,25.56,25.99,0.0,0.0,1014.42,6.19,0.0,0.0
2018-07-21 03:00:00,106.4267615,24.63,27.08,0.0,0.0,1015.0,4.6,0.0,0.0
2018-07-21 04:00:00,98.9805,22.5,42.98,0.0,0.0,1015.83,9.59,0.0,0.0
2018-07-21 05:00:00,103.8021395,20.94,55.39,0.0,0.0,1015.92,13.65,0.0,0.0
2018-07-21 06:00:00,97.287125,21.82,46.0,0.0,0.0,1015.0,8.45,0.0,0.0
2018-07-21 07:00:00,116.7823505,21.82,44.17,0.0,0.0,1015.0,8.29,0.0,0.0
2018-07-21 08:00:00,119.945575,22.26,35.77,0.0,0.0,1014.17,5.64,0.0,0.0
2018-07-21 09:00:00,120.6117815,19.41,60.05,0.0,0.0,1014.75,6.64,0.0,0.0
2018-07-21 10:00:00,123.4088,18.66,67.54,0.0,0.0,1015.0,8.29,0.0,0.0
2018-07-21 11:00:00,241.6004755,17.7,76.33,0.0,0.0,1015.0,2.96,0.0,0.0
2018-07-21 12:00:00,241.7556105,19.0,66.68,0.0,0.0,1015.08,12.54,0.0,0.0
2018-07-21 13:00:00,204.9068965,20.22,61.46,0.0,0.0,1016.0,105.96,0.0,0.0
2018-07-21 14:00:00,204.411994,21.71,56.11,0.0,0.0,1016.0,296.41,0.0,0.0
2018-07-21 15:00:00,123.1175395,22.61,54.57,0.0,0.0,1016.08,506.99,0.0,0.0
2018-07-21 16:00:00,120.6707765,24.07,45.7,0.0,0.0,1017.0,676.72,0.0,0.0
2018-07-21 17:00:00,116.6717895,27.05,27.95,0.0,0.0,1016.5,808.08,0.0,0.0
2018-07-21 18:00:00,112.8961095,29.33,22.32,0.0,0.0,1016.0,880.83,0.0,0.0
2018-07-21 19:00:00,108.0991605,28.8,24.64,0.0,0.0,1016.0,889.67,0.0,0.0
2018-07-21 20:00:00,117.5261245,27.73,24.23,0.0,0.0,1016.0,838.75,0.0,0.0
2018-07-21 21:00:00,103.8545795,29.09,20.42,0.0,0.0,1015.42,742.49,0.0,0.0
2018-07-21 22:00:00,108.0264,29.82,19.33,0.0,0.0,1015.0,596.29,0.0,0.0
2018-07-21 23:00:00,102.4902655,29.86,20.68,0.0,0.0,1015.0,400.08,0.0,0.0
2018-07-22 00:00:00,107.4908565,28.58,20.42,0.0,0.0,1015.67,209.43,0.0,0.0
2018-07-22 01:00:00,103.801484,26.53,24.91,0.0,0.0,1016.08,50.72,0.0,0.0
2018-07-22 02:00:00,104.634406,25.56,27.61,0.0,0.0,1017.0,5.05,0.0,0.0
2018-07-22 03:00:00,95.5791105,24.84,34.26,0.0,0.0,1017.33,6.2,0.0,0.0
2018-07-22 04:00:00,106.99071,25.0,27.66,0.0,0.0,1017.83,5.02,0.0,0.0
2018-07-22 05:00:00,98.8784605,23.61,29.95,0.0,0.0,1018.0,5.65,0.0,0.0
2018-07-22 06:00:00,107.849415,22.89,30.26,0.0,0.0,1018.0,5.57,0.0,0.0
2018-07-22 07:00:00,99.014149,22.97,29.45,0.0,0.0,1017.92,5.12,0.0,0.0
2018-07-22 08:00:00,105.4627395,22.03,31.34,0.0,0.0,1017.0,5.16,0.0,0.0
2018-07-22 09:00:00,104.034405,21.44,35.12,0.0,0.0,1017.0,5.74,0.0,0.0
2018-07-22 10:00:00,111.0707605,20.95,41.8,0.0,0.0,1017.0,6.53,0.0,0.0
2018-07-22 11:00:00,236.319112,19.66,54.87,0.0,0.0,1017.0,10.4,0.0,0.0
2018-07-22 12:00:00,227.6588645,19.93,50.46,0.0,0.0,1017.17,15.29,0.0,0.0
2018-07-22 13:00:00,210.8160105,21.09,37.6,0.0,0.0,1018.0,120.76,0.0,0.0
2018-07-22 14:00:00,167.2798855,21.3,41.18,0.0,0.0,1018.0,315.07,0.0,0.0
2018-07-22 15:00:00,118.6018,23.48,36.07,0.0,0.0,1018.0,517.91,0.0,0.0
2018-07-22 16:00:00,104.4882295,25.71,30.5,0.0,0.0,1018.25,689.62,0.0,0.0
2018-07-22 17:00:00,110.1967605,27.66,35.68,0.0,0.0,1018.17,805.42,0.0,0.0
2018-07-22 18:00:00,107.2893995,29.59,28.58,0.0,0.0,1018.0,874.83,0.0,0.0
2018-07-22 19:00:00,106.30025,29.88,27.95,0.0,0.0,1018.0,892.58,0.0,0.0
2018-07-22 20:00:00,111.4304115,31.9,21.18,0.0,0.0,1017.92,855.33,0.0,0.0
2018-07-22 21:00:00,107.6534205,31.57,21.04,0.0,0.0,1017.0,756.32,0.0,0.0
2018-07-22 22:00:00,108.5763645,30.64,22.85,0.0,0.0,1017.0,599.17,0.0,0.0
2018-07-22 23:00:00,100.336074,28.85,25.83,0.0,0.0,1017.0,419.02,0.0,0.0
2018-07-23 00:00:00,106.0526895,26.73,27.54,0.0,0.0,1017.25,221.08,0.0,0.0
2018-07-23 01:00:00,100.84212,24.14,34.3,0.0,0.0,1018.0,50.55,0.0,0.0
2018-07-23 02:00:00,105.755311,21.34,45.04,0.0,0.0,1019.08,8.94,0.0,0.0
2018-07-23 03:00:00,99.1813015,20.56,50.5,0.0,0.0,1020.0,9.11,0.0,0.0
2018-07-23 04:00:00,103.569,19.8,58.36,0.0,0.0,1020.0,11.48,0.0,0.0
2018-07-23 05:00:00,109.143372,18.93,64.59,0.0,0.0,1020.0,8.65,0.0,0.0
2018-07-23 06:00:00,116.1910895,18.42,71.05,0.0,0.0,1019.67,4.21,0.0,0.0
2018-07-23 07:00:00,199.2853285,18.43,68.97,0.0,0.0,1019.0,5.04,0.0,0.0
2018-07-23 08:00:00,297.9319605,19.03,63.6,0.0,0.0,1019.0,6.84,0.0,0.0
2018-07-23 09:00:00,319.7408825,19.1,65.04,0.0,0.0,1019.0,7.68,0.0,0.0
2018-07-23 10:00:00,330.1535,17.9,74.53,0.0,0.0,1018.58,5.04,0.0,0.0
2018-07-23 11:00:00,348.471666,17.75,76.79,0.0,0.0,1018.0,3.44,0.0,0.0
2018-07-23 12:00:00,360.1935355,18.06,76.24,0.0,0.0,1018.5,9.75,0.0,0.0
2018-07-23 13:00:00,358.484647,18.77,74.54,0.0,0.0,1019.0,121.12,0.0,0.0
2018-07-23 14:00:00,366.70855,20.48,68.42,0.0,0.0,1019.0,313.85,0.0,0.0
2018-07-23 15:00:00,382.638511,22.2,58.27,0.0,0.0,1019.0,510.93,0.0,0.0
2018-07-23 16:00:00,374.359109,23.48,51.3,0.0,0.0,1019.0,684.59,0.0,0.0
2018-07-23 17:00:00,373.4311395,24.24,53.27,0.0,0.0,1019.0,806.67,0.0,0.0
2018-07-23 18:00:00,281.0729375,27.8,42.37,0.0,0.0,1018.17,887.08,0.0,0.0
2018-07-23 19:00:00,176.4110005,28.78,38.45,0.0,0.0,1018.0,902.83,0.0,0.0
2018-07-23 20:00:00,153.8530605,30.22,31.64,0.0,0.0,1017.33,853.67,0.0,0.0
2018-07-23 21:00:00,123.0327615,29.83,27.61,0.0,0.0,1016.92,752.63,0.0,0.0
2018-07-23 22:00:00,114.0008455,29.96,20.83,0.0,0.0,1016.08,600.8,0.0,0.0
2018-07-23 23:00:00,104.7888855,28.79,21.93,0.0,0.0,1016.0,413.23,0.0,0.0
2018-07-24 00:00:00,110.6921,27.26,24.84,0.0,0.0,1016.0,211.52,0.0,0.0
2018-07-24 01:00:00,103.244309,25.55,26.43,0.0,0.0,1016.25,41.86,0.0,0.0
2018-07-24 02:00:00,108.4889645,23.5,29.15,0.0,0.0,1017.0,5.54,0.0,0.0
2018-07-24 03:00:00,106.7409645,22.59,29.75,0.0,0.0,1017.58,5.12,0.0,0.0
2018-07-24 04:00:00,106.3039645,22.29,30.11,0.0,0.0,1018.0,6.11,0.0,0.0
2018-07-24 05:00:00,109.9109625,21.22,38.28,0.0,0.0,1018.0,8.13,0.0,0.0
2018-07-24 06:00:00,112.9284475,20.33,44.12,0.0,0.0,1018.0,9.46,0.0,0.0
2018-07-24 07:00:00,208.7402605,19.8,47.75,0.0,0.0,1018.0,8.69,0.0,0.0
2018-07-24 08:00:00,309.2649,19.25,54.05,0.0,0.0,1017.17,7.49,0.0,0.0
2018-07-24 09:00:00,350.3391855,19.03,52.41,0.0,0.0,1017.0,11.49,0.0,0.0
2018-07-24 10:00:00,349.6246905,18.39,56.82,0.0,0.0,1016.58,8.63,0.0,0.0
2018-07-24 11:00:00,351.50095,18.1,59.36,0.0,0.0,1016.0,12.4,0.0,0.0
2018-07-24 12:00:00,336.480823,17.98,59.18,0.0,0.0,1016.33,19.67,0.0,0.0
2018-07-24 13:00:00,345.0007935,17.95,60.89,0.0,0.0,1017.0,137.22,0.0,0.0
2018-07-24 14:00:00,363.0183035,18.8,57.82,0.0,0.0,1017.0,329.58,0.0,0.0
2018-07-24 15:00:00,378.0843155,20.28,49.0,0.0,0.0,1017.5,530.96,0.0,0.0
2018-07-24 16:00:00,364.8427785,21.38,42.99,0.0,0.0,1017.33,699.44,0.0,0.0
2018-07-24 17:00:00,351.8324145,23.79,30.72,0.0,0.0,1017.0,830.33,0.0,0.0
2018-07-24 18:00:00,259.6830985,25.72,24.62,0.0,0.0,1016.08,905.0,0.0,0.0
2018-07-24 19:00:00,166.25228,26.15,23.76,0.0,0.0,1016.0,922.58,0.0,0.0
2018-07-24 20:00:00,134.4008795,26.07,23.09,0.0,0.0,1015.25,884.75,0.0,0.0
2018-07-24 21:00:00,121.90552,26.04,23.73,0.0,0.0,1014.67,779.08,0.0,0.0
2018-07-24 22:00:00,104.9964605,24.95,25.13,0.0,0.0,1014.33,632.36,0.0,0.0
2018-07-24 23:00:00,110.679864,23.04,31.59,0.0,0.0,1014.0,435.7,0.0,0.0
2018-07-25 00:00:00,100.5814495,21.22,35.77,0.0,0.0,1014.08,217.99,0.0,0.0
2018-07-25 01:00:00,107.805715,19.77,41.0,0.0,0.0,1014.67,44.64,0.0,0.0
2018-07-25 02:00:00,99.470814,18.52,53.0,0.0,0.0,1015.0,11.7,0.0,0.0
2018-07-25 03:00:00,107.3750515,18.15,57.74,0.0,0.0,1015.75,11.86,0.0,0.0
2018-07-25 04:00:00,98.982685,17.77,61.66,0.0,0.0,1016.0,9.05,0.0,0.0
2018-07-25 05:00:00,109.506519,17.7,63.59,0.0,0.0,1015.83,6.31,0.0,0.0
2018-07-25 06:00:00,108.6637645,17.69,64.17,0.0,0.0,1015.08,7.49,0.0,0.0
2018-07-25 07:00:00,201.0175965,17.95,62.49,0.0,0.0,1015.0,10.36,0.0,0.0
2018-07-25 08:00:00,302.7245395,17.96,62.72,0.0,0.0,1015.0,10.73,0.0,0.0
2018-07-25 09:00:00,323.3802185,17.94,63.6,0.0,0.0,1014.0,9.86,0.0,0.0
2018-07-25 10:00:00,409.1631,18.19,62.11,0.0,0.0,1014.0,13.2,0.0,0.0
2018-07-25 11:00:00,360.352385,18.38,60.42,0.0,0.0,1014.0,8.39,0.0,0.0
2018-07-25 12:00:00,349.5709395,17.92,62.38,0.0,0.0,1014.92,17.81,0.0,0.0
2018-07-25 13:00:00,326.16369,17.95,62.68,0.0,0.0,1015.0,125.59,0.0,0.0
2018-07-25 14:00:00,360.6196105,19.28,57.27,0.0,0.0,1015.0,318.48,0.0,0.0
2018-07-25 15:00:00,361.749037,20.77,50.59,0.0,0.0,1015.0,514.91,0.0,0.0
2018-07-25 16:00:00,361.235125,22.1,45.84,0.0,0.0,1015.0,686.34,0.0,0.0
2018-07-25 17:00:00,361.7217245,24.32,40.58,0.0,0.0,1015.0,814.75,0.0,0.0
2018-07-25 18:00:00,256.750173,26.64,33.86,0.0,0.0,1015.0,887.5,0.0,0.0
2018-07-25 19:00:00,171.9994855,28.2,29.7,0.0,0.0,1014.08,900.5,0.0,0.0
2018-07-25 20:00:00,134.6115135,29.12,27.57,0.0,0.0,1014.0,857.33,0.0,0.0
2018-07-25 21:00:00,117.6148355,29.56,26.47,0.0,0.0,1013.33,756.3,0.0,0.0
2018-07-25 22:00:00,102.202501,28.28,28.84,0.0,0.0,1013.08,601.01,0.0,0.0
2018-07-25 23:00:00,98.334614,26.95,31.98,0.0,0.0,1013.17,413.93,0.0,0.0
2018-07-26 00:00:00,103.89675,25.19,36.1,0.0,0.0,1013.08,210.0,0.0,0.0
2018-07-26 01:00:00,96.669644,23.26,38.45,0.0,0.0,1013.0,47.96,0.0,0.0
2018-07-26 02:00:00,102.5807245,21.93,38.47,0.0,0.0,1013.5,7.17,0.0,0.0
2018-07-26 03:00:00,95.8775815,21.23,38.64,0.0,0.0,1014.0,8.04,0.0,0.0
2018-07-26 04:00:00,96.4644725,20.83,40.59,0.0,0.0,1014.0,7.75,0.0,0.0
2018-07-26 05:00:00,103.4888105,20.5,43.32,0.0,0.0,1014.0,8.17,0.0,0.0
2018-07-26 06:00:00,105.1118285,20.2,44.67,0.0,0.0,1014.0,8.2,0.0,0.0
2018-07-26 07:00:00,331.0176675,20.06,47.77,0.0,0.0,1013.17,7.62,0.0,0.0
2018-07-26 08:00:00,312.4259395,20.04,49.35,0.0,0.0,1012.67,9.33,0.0,0.0
2018-07-26 09:00:00,287.4762985,20.03,51.08,0.0,0.0,1012.0,10.01,0.0,0.0
2018-07-26 10:00:00,349.5709395,19.31,55.38,0.0,0.0,1012.0,11.35,0.0,0.0
2018-07-26 11:00:00,346.43175,18.49,60.16,0.0,0.0,1012.25,9.94,0.0,0.0
2018-07-26 12:00:00,354.6729145,18.43,64.36,0.0,0.0,1013.0,14.24,0.0,0.0
2018-07-26 13:00:00,349.645011,19.61,63.38,0.0,0.0,1013.0,121.11,0.0,0.0
2018-07-26 14:00:00,393.0340855,20.72,51.74,0.0,0.0,1013.0,299.79,0.0,0.0
2018-07-26 15:00:00,399.6292895,20.81,52.81,0.0,0.0,1013.0,218.21,0.0,0.0
2018-07-26 16:00:00,407.0242035,20.67,57.93,0.0,0.0,1012.75,165.95,0.0,0.0
2018-07-26 17:00:00,402.378675,21.95,48.63,0.0,0.0,1012.75,160.22,0.0,0.0
2018-07-26 18:00:00,294.8948105,23.94,44.1,0.0,0.0,1012.0,395.52,0.0,0.0
2018-07-26 19:00:00,178.286386,24.28,47.01,0.0,0.0,1012.08,517.02,0.0,0.0
2018-07-26 20:00:00,137.72055,26.74,36.53,0.0,0.0,1011.92,626.42,0.0,0.0
2018-07-26 21:00:00,123.0563595,27.42,32.56,0.0,0.0,1011.17,444.28,0.0,0.0
2018-07-26 22:00:00,108.496175,27.62,31.63,0.0,0.0,1011.17,377.28,0.0,0.0
2018-07-26 23:00:00,111.57921,27.44,29.83,0.0,0.0,1011.0,358.22,0.0,0.0
2018-07-27 00:00:00,106.0426385,25.21,42.98,0.0,0.0,1011.0,184.84,0.0,0.0
2018-07-27 01:00:00,111.549494,22.65,49.51,0.0,0.0,1011.42,37.24,0.0,0.0
2018-07-27 02:00:00,101.2915745,21.66,56.04,0.0,0.0,1012.0,11.17,0.0,0.0
2018-07-27 03:00:00,108.0519645,21.5,56.55,0.0,0.0,1012.75,9.61,0.0,0.0
2018-07-27 04:00:00,103.7435815,20.36,60.9,0.0,0.0,1013.0,9.43,0.0,0.0
2018-07-27 05:00:00,108.00455,18.99,68.23,0.0,0.0,1013.33,7.81,0.0,0.0
2018-07-27 06:00:00,113.220145,19.16,66.7,0.0,0.0,1014.0,7.34,0.0,0.0
2018-07-27 07:00:00,310.4520105,18.15,71.29,0.0,0.0,1014.0,5.53,0.0,0.0
2018-07-27 08:00:00,357.733444,17.11,77.52,0.0,0.0,1014.0,2.39,0.0,0.0
2018-07-27 09:00:00,323.9225355,16.92,79.22,0.0,0.0,1014.0,2.06,0.0,0.0
2018-07-27 10:00:00,350.9273875,17.09,79.26,0.0,0.0,1014.42,2.5,0.0,0.0
2018-07-27 11:00:00,359.8841395,17.32,78.46,0.0,0.0,1014.92,1.87,0.0,0.0
2018-07-27 12:00:00,370.3070265,17.47,77.96,0.0,0.0,1015.58,3.15,0.0,0.0
2018-07-27 13:00:00,359.8185895,17.8,76.44,0.0,0.0,1016.0,26.32,0.0,0.0
2018-07-27 14:00:00,400.5893785,18.15,73.77,0.0,0.0,1016.25,65.71,0.0,0.0
2018-07-27 15:00:00,432.9796,18.64,71.78,0.0,0.0,1017.0,99.83,0.0,0.0
2018-07-27 16:00:00,394.5513495,19.16,70.54,0.0,0.0,1017.58,159.82,0.0,0.0
2018-07-27 17:00:00,361.1112355,19.95,67.37,0.0,0.0,1018.0,219.81,0.0,0.0
2018-07-27 18:00:00,263.3984725,20.27,66.57,0.0,0.0,1018.0,379.63,0.0,0.0
2018-07-27 19:00:00,156.1438145,21.08,61.98,0.0,0.0,1018.0,512.7,0.0,0.0
2018-07-27 20:00:00,133.562495,21.82,57.05,0.0,0.0,1018.0,371.0,0.0,0.0
2018-07-27 21:00:00,125.025263,21.49,60.38,0.0,0.0,1018.0,185.68,0.0,0.0
2018-07-27 22:00:00,113.16115,20.8,63.32,0.0,0.0,1018.0,200.18,0.0,0.0
2018-07-27 23:00:00,113.106088,19.56,69.55,0.0,0.0,1018.17,117.91,0.0,0.0
2018-07-28 00:00:00,109.7772405,18.69,72.72,0.0,0.0,1019.0,53.53,0.0,0.0
2018-07-28 01:00:00,112.9044125,18.11,74.76,0.0,0.0,1019.0,12.5,0.0,0.0
2018-07-28 02:00:00,105.958516,17.43,78.72,0.0,0.0,1019.42,2.0,0.0,0.0
2018-07-28 03:00:00,108.08758,17.19,80.02,0.0,0.0,1020.0,1.45,0.0,0.0
2018-07-28 04:00:00,99.1301725,17.07,80.02,0.0,0.0,1020.0,1.24,0.0,0.0
2018-07-28 05:00:00,104.268637,17.35,76.18,0.0,0.0,1020.0,1.33,0.0,0.0
2018-07-28 06:00:00,97.003075,17.3,75.18,0.0,0.0,1020.0,2.12,0.0,0.0
2018-07-28 07:00:00,110.5087785,17.18,73.61,0.0,0.0,1020.0,1.26,0.0,0.0
2018-07-28 08:00:00,105.9906355,16.99,73.31,0.0,0.0,1020.0,2.84,0.0,0.0
2018-07-28 09:00:00,114.396549,16.92,71.54,0.0,0.0,1020.0,1.96,0.0,0.0
2018-07-28 10:00:00,111.0563395,16.94,69.67,0.0,0.0,1020.0,2.45,0.0,0.0
2018-07-28 11:00:00,456.041838,16.88,69.99,0.0,0.0,1020.0,2.77,0.0,0.0
2018-07-28 12:00:00,235.859825,16.76,68.73,0.0,0.0,1020.0,5.67,0.0,0.0
2018-07-28 13:00:00,240.3655135,16.44,68.81,0.0,0.0,1021.0,78.26,0.0,0.0
2018-07-28 14:00:00,237.801853,16.7,68.94,0.0,0.0,1021.0,208.66,0.0,0.0
2018-07-28 15:00:00,137.32725,17.68,64.52,0.0,0.0,1021.0,444.92,0.0,0.0
2018-07-28 16:00:00,114.069236,18.27,62.27,0.0,0.0,1021.0,591.96,0.0,0.0
2018-07-28 17:00:00,112.3454895,19.91,54.11,0.0,0.0,1020.92,721.79,0.0,0.0
2018-07-28 18:00:00,112.4682865,21.27,42.13,0.0,0.0,1020.0,839.0,0.0,0.0
2018-07-28 19:00:00,107.8478855,23.03,32.39,0.0,0.0,1020.0,883.67,0.0,0.0
2018-07-28 20:00:00,113.838937,23.14,35.58,0.0,0.0,1019.17,828.75,0.0,0.0
2018-07-28 21:00:00,107.2103025,22.87,39.07,0.0,0.0,1019.0,717.51,0.0,0.0
2018-07-28 22:00:00,112.4036105,22.1,40.57,0.0,0.0,1019.0,555.95,0.0,0.0
2018-07-28 23:00:00,104.8758485,21.25,44.79,0.0,0.0,1019.0,363.12,0.0,0.0
2018-07-29 00:00:00,107.48889,20.38,51.11,0.0,0.0,1019.08,151.08,0.0,0.0
2018-07-29 01:00:00,98.319319,19.31,58.18,0.0,0.0,1019.67,28.25,0.0,0.0
2018-07-29 02:00:00,102.8560345,18.37,63.46,0.0,0.0,1020.0,5.59,0.0,0.0
2018-07-29 03:00:00,97.3236145,17.78,67.17,0.0,0.0,1020.33,2.62,0.0,0.0
2018-07-29 04:00:00,102.53331,17.32,68.23,0.0,0.0,1020.0,3.71,0.0,0.0
2018-07-29 05:00:00,97.929952,16.58,68.9,0.0,0.0,1020.0,3.32,0.0,0.0
2018-07-29 06:00:00,101.8793395,16.51,68.87,0.0,0.0,1019.92,2.91,0.0,0.0
2018-07-29 07:00:00,102.3377525,16.61,69.34,0.0,0.0,1019.08,6.15,0.0,0.0
2018-07-29 08:00:00,101.4567605,16.77,68.55,0.0,0.0,1019.0,3.35,0.0,0.0
2018-07-29 09:00:00,104.3479525,16.68,68.29,0.0,0.0,1019.0,4.36,0.0,0.0
2018-07-29 10:00:00,107.9827,16.5,67.66,0.0,0.0,1018.17,4.58,0.0,0.0
2018-07-29 11:00:00,427.3093065,16.67,66.7,0.0,0.0,1018.0,4.24,0.0,0.0
2018-07-29 12:00:00,194.9638355,17.13,64.79,0.0,0.0,1018.17,10.24,0.0,0.0
2018-07-29 13:00:00,212.6251905,17.29,65.26,0.0,0.0,1018.92,101.75,0.0,0.0
2018-07-29 14:00:00,191.5954395,17.96,63.91,0.0,0.0,1019.0,284.71,0.0,0.0
2018-07-29 15:00:00,120.7087955,19.1,61.01,0.0,0.0,1019.0,473.52,0.0,0.0
2018-07-29 16:00:00,98.095575,20.48,56.77,0.0,0.0,1019.0,641.31,0.0,0.0
2018-07-29 17:00:00,102.372931,22.4,48.81,0.0,0.0,1019.0,775.67,0.0,0.0
2018-07-29 18:00:00,99.8870565,25.15,40.64,0.0,0.0,1018.17,859.67,0.0,0.0
2018-07-29 19:00:00,105.8232645,27.28,34.91,0.0,0.0,1018.0,870.92,0.0,0.0
2018-07-29 20:00:00,106.8082625,28.42,31.26,0.0,0.0,1017.33,827.0,0.0,0.0
2018-07-29 21:00:00,106.493841,28.48,32.76,0.0,0.0,1017.0,724.68,0.0,0.0
2018-07-29 22:00:00,104.8605535,26.15,38.42,0.0,0.0,1017.0,557.92,0.0,0.0
2018-07-29 23:00:00,98.117425,25.07,38.83,0.0,0.0,1017.0,375.16,0.0,0.0
2018-07-30 00:00:00,105.085827,23.76,39.25,0.0,0.0,1017.0,185.53,0.0,0.0
2018-07-30 01:00:00,105.1314935,22.23,40.48,0.0,0.0,1017.0,40.63,0.0,0.0
2018-07-30 02:00:00,106.91205,21.0,42.92,0.0,0.0,1017.25,7.54,0.0,0.0
2018-07-30 03:00:00,102.091066,20.4,45.63,0.0,0.0,1018.0,8.36,0.0,0.0
2018-07-30 04:00:00,106.4931855,20.14,46.97,0.0,0.0,1017.5,9.5,0.0,0.0
2018-07-30 05:00:00,104.5100795,19.66,52.41,0.0,0.0,1017.25,12.28,0.0,0.0
2018-07-30 06:00:00,114.3154855,19.63,52.26,0.0,0.0,1017.0,9.48,0.0,0.0
2018-07-30 07:00:00,303.64508,20.18,44.57,0.0,0.0,1017.0,6.66,0.0,0.0
